timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,scenario_id,scenario_name,stress_type,ai_risk_score,ai_price_spike_score,ai_load_pressure_score,ai_renewable_curtailment_score,ai_recommended_storage_bias,ai_event_summary,ai_explanation,ai_provider,ai_model
2024-07-01 07:15:00,广东省,3.394,0.4399,391.9664,30.575,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 07:30:00,广东省,3.4333,0.5665,350.0879,30.65,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 07:45:00,广东省,3.483,0.7204,367.4625,30.725,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 08:00:00,广东省,3.357,0.8442,318.8227,30.8,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 08:15:00,广东省,3.5987,1.1312,346.3256,30.925,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 08:30:00,广东省,3.6206,1.2419,338.7378,31.05,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 08:45:00,广东省,3.8057,1.5732,329.3753,31.175,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 09:00:00,广东省,3.4854,1.7427,326.2636,31.3,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 09:15:00,广东省,3.52,1.9666,342.0473,31.9,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 09:30:00,广东省,3.7859,2.3362,349.6023,32.5,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 09:45:00,广东省,3.3872,2.5242,270.8257,33.1,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 10:00:00,广东省,3.5376,2.8067,369.3652,33.7,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 10:15:00,广东省,3.8089,2.7641,328.9738,33.675,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 10:30:00,广东省,3.5471,2.7294,329.8729,33.65,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 10:45:00,广东省,3.9531,2.8603,343.9001,33.625,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 11:00:00,广东省,3.6265,2.758,389.5608,33.6,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 11:15:00,广东省,3.5715,2.8842,385.0754,33.3,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 11:30:00,广东省,3.7254,2.9654,309.4779,33.0,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 11:45:00,广东省,3.7405,2.8936,347.307,32.7,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 12:00:00,广东省,3.6935,2.868,327.0358,32.4,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 12:15:00,广东省,3.716,3.0359,319.9463,32.75,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 12:30:00,广东省,3.8046,3.1473,300.2821,33.1,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 12:45:00,广东省,3.7503,3.1903,313.9781,33.45,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 13:00:00,广东省,3.7017,3.2996,337.5598,33.8,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 13:15:00,广东省,3.8357,3.3324,332.0142,33.975,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 13:30:00,广东省,3.8354,3.2958,388.852,34.15,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 13:45:00,广东省,3.67,3.2349,309.7625,34.325,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 14:00:00,广东省,3.9161,3.1229,333.3224,34.5,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 14:15:00,广东省,3.8806,3.0912,337.6837,34.375,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 14:30:00,广东省,4.0763,3.051,368.5413,34.25,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 14:45:00,广东省,3.8729,2.9366,349.0699,34.125,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 15:00:00,广东省,3.8245,2.8423,362.4259,34.0,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 15:15:00,广东省,3.8805,2.6347,334.8201,33.8,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 15:30:00,广东省,4.1538,2.4471,372.318,33.6,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 15:45:00,广东省,4.1064,2.2565,361.1527,33.4,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 16:00:00,广东省,4.0699,2.0844,389.9383,33.2,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 16:15:00,广东省,3.9856,1.9517,438.9566,33.125,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 16:30:00,广东省,4.1032,1.6417,421.8524,33.05,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 16:45:00,广东省,4.2247,1.5135,397.3585,32.975,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 17:00:00,广东省,4.3475,1.2774,413.3926,32.9,正常运行,无极端天气与市场异动，维持基础调度策略。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.2,0.0,无极端天气与市场异动，维持基础调度策略,系统处于正常运行状态，无风险事件，负荷和新能源消纳压力低，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 17:15:00,广东省,4.2849,1.1602,434.4471,32.525,正常运行,日内无突发事件，各资源出力稳定。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.2,0.0,日内无突发事件，各资源出力稳定。,系统运行平稳，无异常风险，价格波动小，负荷压力低，新能源消纳正常，储能保持中性策略。,openai_compatible,deepseek-chat
2024-07-01 17:30:00,广东省,4.5566,1.0086,457.6314,32.15,正常运行,系统当前处于平稳运行状态，无异常气象或市场信号。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.1,0.2,0.1,0.0,系统平稳运行，无异常信号,无气象或市场异常，负荷和新能源均正常，储能保持中性,openai_compatible,deepseek-chat
2024-07-01 17:45:00,广东省,4.4302,0.9239,471.8248,31.775,正常运行,当前调度时段未触发任何预警或邀约，按常规模式执行。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.0,0.0,0.0,0.0,0.0,正常运行，无预警或邀约,当前调度时段未触发任何预警或邀约，按常规模式执行，所有风险指标均为0，储能偏差中性。,openai_compatible,deepseek-chat
2024-07-01 18:00:00,广东省,4.6694,0.9422,441.0134,31.4,正常运行,运行状态正常，负荷与电价均在预期区间内波动。,OOD-S1,常规夏季运行场景(unseen 文本),normal,0.1,0.2,0.3,0.1,0.0,运行状态正常，负荷与电价均在预期区间内波动。,系统处于正常运行状态，无异常风险，负荷和电价波动在预期范围内，新能源消纳正常，储能建议保持中性策略。,openai_compatible,deepseek-chat
